Date,User,Tweet
2016-11-28 16:58:11+00:00,UttarandhraNow,"Deposits 8.11Lakh CR
Withdrawals 2.16Lakhs CR 
Since Nov9th, says @RBI 
#Demonetization"
2016-11-28 16:41:16+00:00,MirchiLaddoo,FB feed is full of engagement and wedding pics. How come #Demonetization is not affecting them?
2016-11-28 16:36:17+00:00,Ankur27287,Demonetization = Demon - (N)et - (B)iz - (N) ation ... Word is self explanatory #demonetization #crippled #india
2016-11-28 16:34:41+00:00,ashdoit,"#demonetization leads to some funny, weird problems. 

Jaihind"
2016-11-28 16:34:32+00:00,nyayacarya,"Something I am genuinely curious to see, &amp; there is no way of knowing this a priori, is the (long run) behavioral impact of #demonetization"
2016-11-28 16:30:52+00:00,jawed1222,Prem Chopra would be very proud of Govt paltu nature (changing notification) of #Demonetization Benefits  🤓🤓
2016-11-28 16:28:54+00:00,GauravGogoiAsm,People in remote areas are unable to withdraw money because of cash crunch. Many banks and ATMs shut. #DeMonetization -3
2016-11-28 16:25:35+00:00,GauravGogoiAsm,The feedback from rural areas is that the farmers are being forced to accept accept payment in old currency. Unfair. #DeMonetization -2
2016-11-28 16:18:43+00:00,joshianil00,RT Which one is better of Indian economy? #Demonetization
2016-11-28 16:16:25+00:00,aranya175,8.45 Lakh crore received by #RBI during the #demonetization till today
2016-11-28 16:11:03+00:00,Raajjeeb,"#DividedAakrosh What @PandaJay has said right. Despite inconvenience,people favor PM Modi #demonetization but shouldn't carry long @TimesNow"
2016-11-28 16:02:09+00:00,outburstindia,Has Central Govt realized that it committed an illegality by declaring #DeMonetization without applying its administrative mind? 50% scheme!
2016-11-28 15:59:17+00:00,outburstindia,After only 20 days of #DeMonetization &amp; shouting day &amp; night on Black Money Modi has come up with a scheme for converting Black into White.
2016-11-28 15:56:57+00:00,Neeru_Bahl,"Initially it was 200% penalty. Now we have Disclosure scheme Part-2 with 50%.
My Q: What was the point of #Demonetization and subsequent (1)"
2016-11-28 15:45:22+00:00,outburstindia,#DeMonetization wasn't for eliminating Black Money. It is proved by new introduction of Income Tax amendment Bill presented by @arunjaitley
2016-11-28 15:45:19+00:00,amgoyal57,Pl don't reelect the corrupt opposition leaders who are trying to stall the working of India &amp; proceedings of Parliament on #Demonetization.
2016-11-28 15:43:49+00:00,AtulS_BJPITCELL,"#demonetization
Jewellers have issued a form to declare Gold stock on day to day basis...
I love my India"
2016-11-28 15:42:34+00:00,outburstindia,"Whosoever disclosed their INCOME till 30th September 2016 people paid 45% Tax! Last chance?
After #Demonetization ....50% Tax new Scheme!"
2016-11-28 15:41:31+00:00,InfoGadchiroli,#DeMonetization Activity of Financial Literacy in district has started as to move up to the aim of cashless transactions @PMOIndia @naikasr
2016-11-28 15:38:56+00:00,kroshan4mobile,"CBI books 3 postal dept officials, including a senior supt, for alleged fraud in converting old notes worth Rs 36 lakh. #Demonetization"
2016-11-28 15:34:44+00:00,shikha_shrivas,Vultures are waiting for one major electoral defeat that they could blame on Modi and #demonetization
2016-11-28 15:32:49+00:00,ashugaur,"Will #Demonetization of Rs 1,000 and Rs 500 Notes Curb Corruption?
#currencyban #NoteBandi #notesban #DemonetizationBenefits #NarendraModi"
2016-11-28 15:32:07+00:00,sarathykousik,#Demonetization Going #cashless is impossible with current infra. Govt should give favors to those who do so. Raise IT slabs to 4-5 Lakhs.
2016-11-28 15:30:51+00:00,sarathykousik,#Demonetization I thought the #cashless narrative was an ad-hoc pivot. It isn't. This was the plan all-along. Risky and impressive!
2016-11-28 15:29:40+00:00,AtulS_BJPITCELL,"#demonetization
Benefit 5- Defaulters of Banks, electricity bills, telecom bills, property Tex are clearing their dues.
I love my India"
2016-11-28 15:26:44+00:00,meeraremi11,"Record no. of Naxalites surrendered after #Demonetization drive!
:)"
2016-11-28 15:25:12+00:00,niravmistry,.@facebook should be also having a #ATMCheck feature like it have a safety check in disaster time. #Demonetization
2016-11-28 15:24:14+00:00,AtulS_BJPITCELL,"#demonetization
Benefit 4 - 55 lacks money dispute settled in one day in lok adalat.
I love my India"
2016-11-28 15:22:34+00:00,AtulS_BJPITCELL,"#demonetization
Benefit 3- no violence in Kashmir... Schools are running properly.
I love my India..."
2016-11-28 15:21:04+00:00,ByMallikarjuna,#Demonetization ended the myth of #RAJYASABHA Majority essential  for Economic Reforms.
2016-11-28 15:20:30+00:00,AtulS_BJPITCELL,"#demonetization 
Benefit 2 - terrorism activities will be stopped immediately... No fake note no terrorism.
I love my India"
2016-11-28 15:20:01+00:00,RashiPaliwal26,"I wonder if ny othr banking wrk being done except currency xchnge/deposit?Yet unable2deposit-tried thrice,Plng nxt visit nw🤘 #demonetization"
2016-11-28 15:16:01+00:00,HKarandikar,A Flop Bandh and a Sob instead of Aakrosh by the looters #demonetization
2016-11-28 15:09:22+00:00,AtulS_BJPITCELL,"#demonetization
Benefit 1 - 100% fake currency out in one master stroke.
I love my India... Thanks @narendramodi"
2016-11-28 15:05:07+00:00,jayancm,"After exchanging old notes had few 100s &amp; didn't want to spend, so had to quit smoking. Also learned to live with less cash #Demonetization"
2016-11-28 15:03:22+00:00,GPendkalkar,"FB asked me ""what's on your mind?"" 

I said ""Nikal Raha Hai Kya?"" 😂  #demonetization #atmqueue #cashless"
2016-11-28 14:58:52+00:00,rkrichhariya,"#Demonetization has reduced employment! MMS was rightAlmost all goons' are now jobless that too when elections are around 😉@sardanarohit"
2016-11-28 14:55:44+00:00,TheCurlyPoet,What do you think about #Modi after #demonetization?
2016-11-28 14:50:50+00:00,Karnikakahen,"Nandan Nilekani 's one solution for every problem and his answer to every question related to #Demonetization: Aadhar, how ridiculous"
2016-11-28 14:49:34+00:00,kanikacart,"Nandan Nilekani 's one solution for every problem and his answer to every question related to #Demonetization: Aadhar, how ridiculous"
2016-11-28 14:47:55+00:00,ravi4354,can sumbody quote instances frm International exp where #Demonetization succeeded &amp;its results on Economy in short &amp;Long term @meerasanyal
2016-11-28 14:39:18+00:00,docstl,"There s difference  between"" CashLess and Cashless "" economy #Demonetization #DeMonetisationDisaster"
2016-11-28 14:38:56+00:00,Animeshinspire,#DeMonetisation Rather than on road opposition chief ministers should work day in day out to ease the pain of the people #Demonetization
2016-11-28 14:36:24+00:00,yedei,"Funny that noone has done that A Wednesday spoof on #Demonetization so far... ""I'm just a common man"""
2016-11-28 14:26:28+00:00,AlokSShinde,"Interesting results from #MaharashtraNagarPalika: BJP no1..Clearly, rural India also stands by @narendramodi on #Demonetization.."
2016-11-28 14:26:26+00:00,sonaliranade,"Question:  What is #demonetization?

Ans: A clueless, orderless, stateless device to turn black into fair &amp; lovely money.  ~unknown."
2016-11-28 14:26:21+00:00,amgoyal57,#Demonetization: MamtaB seems to have gone berserk. An unfortunate &amp; very loud display of her stand for corruption &amp; violent attitude.
2016-11-28 14:22:44+00:00,amgoyal57,#Demonetization: Why is opposition  disrupting parliament proceedings? Hv we elected these guys for promoting corruption?There game is over.
2016-11-28 14:22:29+00:00,vbghia,"Ppl opposing #Demonetization
- Congress
- AAP
- TMC
- Left 
- Ajmal Kasabs family"
2016-11-28 14:21:32+00:00,TheAnjumKhaan,BREAKING: A BJP leader's grandson's friend came 1st in class monitor elections. A clear referendum that India is accepting #Demonetization
2016-11-28 14:17:02+00:00,amgoyal57,"#Demonetization: Corrupt leaders in last 65 years didn't do a damn for d economic &amp; social welfare of poor, rather exploited their emotions."
2016-11-28 14:14:02+00:00,incognitobk,So far Mr Jaitely has been issuing warnings to the public.. Wonder if he has the figures of his own party.. #demonetization
2016-11-28 14:12:55+00:00,pratikorho,"We are busy playing #ATMGoand not #PokémonGo, thanks to #demonetization #RT"
2016-11-28 14:11:45+00:00,amgoyal57,#Demonetization: @narendramodi PM has won. Total failure of Bandh is a hard slap on the corrupt practices of arrogant leaders of opposition.
2016-11-28 14:04:01+00:00,Themis_100,People are so troubled by #Demonetization that they're making BJP win also in places which weren't BJP strongholds before..
2016-11-28 14:03:29+00:00,theunaiveindian,Left has been left embarrassed #DividedAakrosh #Demonetization #ModiFightsCorruption
2016-11-28 13:58:26+00:00,drake_burner,"Conducted a GLUG meeting with a few college students in Trichy yesterday where we discussed copyrights, patents and #demonetization."
2016-11-28 13:42:46+00:00,PromodSharma,"After IT Income Tax Declaration Scheme 2016 (45% tax) and #demonetization (50% tax),  remaining number of tough nuts will be easy to crack."
2016-11-28 13:42:35+00:00,Abhi_Khodatkar,Great Initiative by @shivanidanibjym and #NationFirst to educate people on #Demonetization
2016-11-28 13:41:24+00:00,Abhi_Khodatkar,Calling all Nation to Join positive wave on #Demonetization. @shivanidanibjym   @KetanMohitkar   @ITSocial_Media
2016-11-28 13:40:52+00:00,incognitobk,BJP is making sure that cash becomes extinct and only digital wallets will function.. #demonetization
2016-11-28 13:38:50+00:00,Abhi_Shahadani,Calling all Nation to Join Positive Wave on #Demonetization. @KetanMohitkar @shivanidanibjym @BJP_ITCELL_Maha @BJP4India @ITSocial_Media
2016-11-28 13:35:59+00:00,rajpadma,"In Samastipur, #Bihar Congress and RJD workers clash violently with demonstrators supporting #DeMonetization on the streets."
2016-11-28 13:31:13+00:00,iamssk,"son-""Mam asked to write points on #Demonetization, good or bad"" Me: Ofcourse, good. Son:""But I cant find 10points for good"" !!"
2016-11-28 13:23:30+00:00,centerofright,This weekend would be the most crucial for #DeMonetization - Salaries / Pension withdrawal from banks
2016-11-28 13:22:48+00:00,jhoola7,New Tax amendment bill- a compromise with black money hoarders @arunjaitley #Demonetization
2016-11-28 13:21:56+00:00,PromodSharma,#demonetization  Modi Govts' intentions are clear. Pulling out black money without litigation s and training people to pay taxes willingly.
2016-11-28 13:20:36+00:00,Chandra_Borkar,Calling all Nation to Join positive wave on #Demonetization. @shivanidanibjym   @KetanMohitkar   @ITSocial_Media
2016-11-28 13:16:57+00:00,Chandra_Borkar,Great Initiative by @shivanidanibjym and #NationFirst to educate people on #Demonetization
2016-11-28 13:15:53+00:00,Hemantkubde007,An excellent event about #Demonetization is organized by #NationFirst in scientific Hall #Nagpur @shivanidanibjym
2016-11-28 13:09:33+00:00,ModiFied_Dream,"We have our own financial calendar now, starting 9th November 2016.
BC - Before Currency
AD - After Demonetisation #demonetization"
2016-11-28 13:09:09+00:00,Hemantkubde007,Calling all Nation to Join positive wave on #Demonetization. @shivanidanibjym   @KetanMohitkar   @ITSocial_Media
2016-11-28 13:02:06+00:00,ViragLive,"PM want #India to honest , but not his party  or people how donate to his/her party fund!! #Demonetization @dna @business @WSJ   @BBCWorld"
2016-11-28 13:00:41+00:00,UttarandhraNow,"As #PayDay nears #banks seek more cash from @RBI additional counters planned!
#Demonetization"
2016-11-28 12:58:55+00:00,virbrijT,"#Demonetization. @narendramodi common man pay tax.Plz bring political parties under tax n #RTI preview to eradicate #corruption
@arunjaitley"
2016-11-28 12:58:00+00:00,Prana_Tembhurne,1-      An excellent event about #Demonetization is organized by #NationFirst in scientific Hall #Nagpur @shivanidanibjym
2016-11-28 12:56:35+00:00,Prana_Tembhurne,1-      Calling all Nation to Join positive wave on #Demonetization. @shivanidanibjym   @KetanMohitkar   @ITSocial_Media
2016-11-28 12:43:14+00:00,AmiteshK01,"High Alert: The CM of a tiny state @ArvindKejriwal a certified LapDog of Jihadis says #Demonetization failed, means he converted his notes"
2016-11-28 12:37:43+00:00,DrlathaC,"Will ""not"" support #Demonetization if govt makes 50% tax to undisclosed accounts &amp; 25% lockdown. This is giving ""prize"" for dishonesty."
2016-11-28 12:31:12+00:00,sonaliranade,"Worse, with #demonetization GoI has amply demonstrated that only does it debase the currency but can also change its legal tender at will."
2016-11-28 12:29:48+00:00,cpal1305,To all those people writing news articles n providing wrong info. BC tum hi karlo bank mei kaam #Demonetization #Currency  #CurrencyCrisis
2016-11-28 12:29:44+00:00,Abhi_Shahadani,Great Initiative by @shivanidanibjym and #NationFirst to educate people on #Demonetization
2016-11-28 12:29:27+00:00,yedei,How about withdrawing all cigarettes / liquor from the market because smoking / drinking is injurious to health? #demonetization #samelogic
2016-11-28 12:25:05+00:00,miss_kothari,"Echoing Ruling Establishment's Decision of #Demonetization , Income Tax Amendment Bill declared to Pay 50% Tax on Undisclosed Wealth"
2016-11-28 12:23:34+00:00,sreebalann,#DeMonetization  Our PM is doing it in the best way possible. Our sufferings are nearing for an end.
2016-11-28 12:19:08+00:00,mantralayatimes,"Congress leaders and workers hold ‘Jan Aakrosh’ rallies at various parts in Jammu &amp; Kashmir against #demonetization

— All India Radio News…"
2016-11-28 12:16:43+00:00,airnewsalerts,Congress leaders and workers hold ‘Jan Aakrosh’ rallies at various parts in Jammu &amp; Kashmir against #demonetization
2016-11-28 12:13:40+00:00,Mansanpk2009,Modi's supporters being dozed with fairy tale stories of anticipated benefits of #Demonetization. The common people continue to suffer
2016-11-28 12:07:46+00:00,pkakolkata,Modi Ji will roll back #demonetization tomorrow because of Left called Bandh and Congress'Jan Aakrosh Day. Haha
2016-11-28 12:06:42+00:00,arunpurohit,#Demonetization is a great method to improve economy #ShilpaShettyReviews
2016-11-28 12:04:09+00:00,mantralayatimes,"#Congress &amp; other opposition parties organise rallies &amp; meetings across #MadhyaPradesh to protest Centre’s #demonetization decision

— All …"
2016-11-28 11:56:09+00:00,airnewsalerts,#Congress &amp; other opposition parties organise rallies &amp; meetings across #MadhyaPradesh to protest Centre’s #demonetization decision
2016-11-28 11:54:32+00:00,mantralayatimes,"Madhya Pradesh: Congress &amp; other opposition parties organise rallies &amp; meetings across state to protest Centre’s #demonetization decision

…"
2016-11-28 11:51:08+00:00,veeraa1410,If Income Tax Amendment Bill was 2 b introduced 2 give 1 more opportunity 2 Black money hoarders then why the tamasha of #demonetization
2016-11-28 11:48:52+00:00,rohitvgupta,#Demonetization instances like SBI will happen more often and on a wider scale if the situation is not eased.. the patience of people is 1/n
2016-11-28 11:48:46+00:00,jit5o,yeah @AtulEkIndian VC Shukla at 1970 said #demonetization is never gonna solve the problem of undisclosed money
2016-11-28 11:40:18+00:00,sdhrtm,#Demonetization is so well planned dt d objective of Cashless economy ws propounded a week after PMs royal proclamation of currency ban #BJP
2016-11-28 11:32:39+00:00,jamir_amongla,#demonetization # frustration ...what good is it when I pay 2000rupee new note and get back 1500 in demonetized currency?!!
2016-11-28 11:24:10+00:00,pushsos,Current India's state goons vs goons :D :D :D #demonetization #BlackMoney
2016-11-28 11:17:36+00:00,thevaibhavag1,"Live on @IBN7Media , in debate with #Congress on #Demonetization between 5-6pm today @News18India"
2016-11-28 11:17:32+00:00,thevaibhavag,"Live on @IBN7Media , in debate with #Congress on #Demonetization between 5-6pm today @News18India"
2016-11-28 11:14:54+00:00,tamilravi,Must watch (in Tamil): Bank employees share their views about #demonetization.
2016-11-28 11:12:57+00:00,bali208,Huge blow to middle class. Rate of intrest reduced to maximum 4.25% by SBI. #DEMONETIZATION
2016-11-28 11:04:15+00:00,CNNnews18,We dare PM Modi to make his account details of past 6 months public. BJP has been buying land worth crores before #demonetization: Congress
2016-11-28 11:02:52+00:00,gauravmishr,"Breaking old habits, installing new behaviors and habits. And observing &amp; hearing mixed reactions from people. #Demonetization"
2016-11-28 11:02:48+00:00,TheO365Dev,"#ModiJi please take care for bank managers now a day. They're more corrupted in #Demonetization days. 
@narendramodi. 
Sir only you can!!!!"
2016-11-28 11:01:03+00:00,twisted4fun,Hey guys does anyone know how to get data on how much money has been deposited so far? #demonetization Last week was 5.44 Lakh Crores
2016-11-28 10:53:01+00:00,myflightmode,"Demonetisation will bring economy to a new equilibrium: NITI Aayog CEO Amitabh Kant
#Demonetization #flightmode #becauseNEWSnevergetsOld"
2016-11-28 10:47:10+00:00,Anmol_Aron,"Govt are the scientists and indians citizen are the the Laboratory sample, always ready to be experimented..!!!! #Demonetization"
2016-11-28 10:24:50+00:00,jay_ambadi,"Getting clear indication from the responses, reports &amp; changing goal posts that Modi Govt has already sensed its failure in #Demonetization"
2016-11-28 10:22:34+00:00,nimPulkit,"The number of ppl who observed Congress's  #JanAkroshDiwas is equal to the number of ppl who have #BlackMoney 

#Demonetization @INCIndia"
2016-11-28 10:19:08+00:00,ManishAnand_25,#Modi government to announce a panel of five CMs headed by N Chandrababu Naidu on #Demonetization rollout. @NewIndianXpress
2016-11-28 10:14:55+00:00,SASHANKGAIKWAD,"#GOI has proposed 30% tax, 10% penalty and 33% surcharge proposed on undisclosed income under #demonetization #Bharatbandfail"
2016-11-28 10:14:46+00:00,hdpreet,#janakroshdiwas Is to support the aam Aadmi who has died in the queue because of #Demonetization not to support #BlackMoney .
2016-11-28 10:10:58+00:00,saritax,"In fact, no #demonetization protest videos available anywhere online .@CNNnews18 .@IndiaToday .@ndtv"
2016-11-28 10:10:50+00:00,ManishAnand_25,"Hyderabad municipal corporation getting Rs 7cr pm average, collected Rs 2700 crores since #Demonetization Sources. @NewIndianXpress"
2016-11-28 10:07:10+00:00,vineetverma_it,Its funny to see 24 Hours ATM become 24 Minutes ATM...#Demonetization
2016-11-28 09:58:50+00:00,TripRR,Shouldn't I drag my bank to Court bcoz they have failed to serve me; even after 20days of #demonetization they r unable to give me my money?
2016-11-28 09:53:17+00:00,MDComputerIndia,RT PahwaSandy: Dats true .Before #demonetization it was 7.30 which has been reduced to 4.25 kapsology ArvindKejriwal …
2016-11-28 09:47:42+00:00,twettrust,people knows that #demonetization  is short term problem n voted results proved it clearly  #MAHAVoted4BJP
2016-11-28 09:23:59+00:00,MeenakshITV,"India Against Corruption Movement ''  @ArvindKejriwal  was the only person to cash it . (CASH *sentiments) 
NOW opposes #demonetization"
2016-11-28 09:23:53+00:00,PlansmartFP,"#Demonetization impact, majority of banks running out of cash."
2016-11-28 09:21:07+00:00,GoodReturnsIN,What are your investment options after #demonetization ?
2016-11-28 09:19:54+00:00,DelhiHeritage,"After few years, i will conduct heritage walks to Banks, telling how #demonetization  lead to historic queues"
2016-11-28 09:11:43+00:00,YoursPratik_,Oppositions who are thinking that they'll take political advantage by opposing #Demonetization is acting over smart. This will backfire. 😂😂
2016-11-28 09:03:38+00:00,UrbanSaadhu,So one more day that the Indian parliament is adjourned thanks to the Opposition. How is the democracy expected to function? #Demonetization
2016-11-28 09:02:41+00:00,priyankawriting,"Nilgiris gave me 2000 change. #phew
Thanks awesome shop and restaurant folks giving out the change. #demonetization #chennai"
2016-11-28 09:02:03+00:00,DumbbellsnDrama,"Freakonomics is about the Indian economy #ShilpaShettyReviews
#demonetization"
2016-11-28 08:59:43+00:00,imketanp,All ATM closed @narendramodi #demonetization #mismanagement
2016-11-28 08:55:24+00:00,pratyushmayank,RT rajturl: No cash at HDFC_Bank ATMs and the banks as well. Wow! Other banks must be as bad. #Demonetization is making us pay!
2016-11-28 08:53:52+00:00,shijaf,#JanAkroshDiwas those who are unhappy about #Demonetization decision and poor implementation the scheme .
2016-11-28 08:49:30+00:00,rajturl,No cash at @HDFC_Bank ATMs and the banks as well. Wow! Other banks must be as bad. #Demonetization is making us pay!
2016-11-28 08:44:57+00:00,G140,Poll: Is Casual Labourer In Informal #Economy Suffering Because of #DeMonetization? Roll-Back Demonetisation Rajya Sabha #JanAkroshDiwas #RT
2016-11-28 08:39:17+00:00,asullia,"Bad idea &amp; even worse implementation #demonetization
has proved that Modi has completely failed as PM
#ModiKilledCommonMan.
#JanAkroshDiwas"
2016-11-28 08:37:21+00:00,skrhimanshu,It is clear that all opposition parties are feeling awkward to oppose  #demonetization . Khulkar oppose karne se partiyan dar rahi hai.
2016-11-28 08:36:16+00:00,pk__sa__n,"Now in malls, already 2000 rs goes into hiding, later get into black money. Some traders are instructing the employee. #demonetization"
2016-11-28 08:30:47+00:00,rohitvgupta,#Demonetization when 98% of INDIA is against corruption &amp; black money then who the hell is doing corruption &amp; black marketing??..
2016-11-28 08:21:57+00:00,superaman007,Is  #JanAkroshDiwas to protest #Demonetization or is it politicians protest towards people for opposing #BharathBandh.
2016-11-28 08:11:09+00:00,OpenHQR,Poll: Have Bribery &amp; Fake Currency Really Stopped After #DeMonetization? Roll-Back Demonetisation #JanAkroshDiwas Rajya Sabha #MAHAVoted4BJP
2016-11-28 08:07:36+00:00,Ajayvirjakhar,Diesel sales⤴ 30% in 20days after  #Demonetization. Farmers forced to buy diesel becos unable to deposit old currency in own Coop bank a/c's
2016-11-28 08:01:46+00:00,hemantlodha,To clean river first step is to plug dirty water drains going in to the river. #Demonetization is first step for eradicating #blackmoney
2016-11-28 07:52:08+00:00,mantralayatimes,"Congress, Left, DMK, NCP, RJD and other parties protest in front of Gandhi statue in Parliament premises.#Demonetization …"
2016-11-28 07:47:37+00:00,mssirsa,The decision of #Demonetization taken by our PM @narendramodi Ji is a revolutionary one. We must support India in spite of all difficulties
2016-11-28 07:41:06+00:00,bshivakumar1971,TN oppn leader @mkstalin as well other DMK leaders held across TN for protesting against Centre on #demonetization @timesofindia @TRBRajaa
2016-11-28 07:31:58+00:00,Harsh_Bhushan,Do you think #demonetization will make or has made reasonable impact on the hoarded black money?#DemonitizationBenefits
2016-11-28 07:28:34+00:00,akpradhn,"When your party go into election what had u done to stop use of black money ? 
Simple Ques ll answered all the hollowness of #Demonetization"
2016-11-28 07:24:46+00:00,HarfanMaulaa,Can't understand why is there a need of #bandh? Businesses are already #Bandh because of #Demonetization. Find better ways to oppose!
2016-11-28 07:23:02+00:00,ShakyHolmes,FB is filled with media and a bunch of chutiyas trying hard to show how #Demonetization  is bad. I dont know whether to laugh or smash em!
2016-11-28 07:20:19+00:00,I_me_vinay,Where r @ArvindKejriwal &amp; @MamataOfficial who threatened govt. with dire consequences if #demonetization isn't rolled back #janakroshdiwas
2016-11-28 07:20:18+00:00,shanconsultant,"#demonetization  offers 
1. STATIC WEBSITE  RS 3000
2. DYNAMIC WEBSITE RS 7000
3. ECOMMERCE WEBSITE  RS 18000
WHATSAPP: 9500982850"
2016-11-28 07:17:22+00:00,mantralayatimes,"Opposition leaders discuss strategy in view of continued impasse in both houses of #Parliament due to #demonetization.

— All India Radio N…"
2016-11-28 07:13:05+00:00,airnewsalerts,Opposition leaders discuss strategy in view of continued impasse in both houses of #Parliament due to #demonetization.
2016-11-28 07:12:12+00:00,simply_sg,"Nasbandi then #NoteBandi now, out of touch PM then, out of touch PM now. Trounced at polls then... #DemonetizationDisaster #Demonetization"
2016-11-28 07:11:18+00:00,AyyappanSwamy,I don't think all the money deposited would be of the same individual..sooner or later wealth effect is going to playout #Demonetization
2016-11-28 07:10:34+00:00,GNDTV,BREAKING: BJP leader's grandson's friend came 2nd in class monitor elections. A clear referendum that India is not accepting #Demonetization
2016-11-28 07:09:06+00:00,YoursPratik_,Only black money hoarders can support #JanAkroshDiwas. Honests are supporting #Demonetization despite facing inconvenience.
2016-11-28 07:02:52+00:00,YoursPratik_,Only black money hoarders can support #JanAkroshDiwas. Honests are supporting #Demonetization despite the fact that there is inconvenience.
2016-11-28 07:00:53+00:00,sourav_1995,"Anyone against #demonetization is labelled as black money horder, corrupt and anti nationalist. Democracy just died a thousand death!"
2016-11-28 06:58:57+00:00,sourav_1995,The cheque leaflet i gave to the vegetable vendor just fell into a puddle nearby from his hand! Am I liable to pay again? #Demonetization
2016-11-28 06:48:54+00:00,SonyWorldJn,Hiring alert: RBI is calling for Agile SCRUM practitioners to implement #demonetization #oksorry
2016-11-28 06:48:31+00:00,apoliticallyUrs,"Just in case you did not know, today is a reported #BharatBandh! #demonetization"
2016-11-28 06:46:27+00:00,VivekAN4,The ridiculous part of calling for a rollback of #Demonetization is that it would create further chaos. Any politician should know that
2016-11-28 06:46:19+00:00,anilusingh,"People are facing problems due to #demonetization but supporting Modi's initiative, India is changing now. #AakroshDiwas #NarendraModi"
2016-11-28 06:45:31+00:00,bkbirla,"As per crowd sourced data on ATM Cash availability on @asklaila, 66.4% CASH, 11.1% NOCASH, 15.3% QUEUE, 7.2% CLOSED. #Demonetization"
2016-11-28 06:43:13+00:00,Imaan54093963,Dont make Fool of us. We already know the truth! #Demonetization #Corruption#JanAkroshDiwas
2016-11-28 06:43:12+00:00,pratyushmayank,RT SatyendarJain: Huge blow to middle class. Rate of intrest reduced to maximum 4.25% by SBI. #DEMONETIZATION
2016-11-28 06:40:10+00:00,EhsaanKareem,"Retweeted Satyendar Jain (@SatyendarJain):

Huge blow to middle class. Rate of intrest reduced to maximum 4.25% by SBI. #DEMONETIZATION"
2016-11-28 06:39:33+00:00,Brahmchaitanya,"#Demonetization has halted d wheels of economy.Wen u hav a puncture, only way is to stop d vehicle,change tyres &amp;move again. #JanAkroshDiwas"
2016-11-28 06:37:58+00:00,Editorparwez,All over India People protesting against #Demonetization in India.
2016-11-28 06:37:10+00:00,capitalistbhakt,#BharathBandh opposition parties attempt to protest inconvenience caused to public by causing inconvenience to public #Demonetization #Modi
2016-11-28 06:23:07+00:00,MDComputerIndia,RT PahwaSandy: Dats true .Before #demonetization it was 7.30 which has been reduced to 4.25 kapsology ArvindKejriwal …
2016-11-28 06:18:07+00:00,iamamenon,with @ArvindKejriwal reactn 2 all high profile weddings in the #demonetization era they could save on card distribution &amp; invitation exps
2016-11-28 06:16:27+00:00,Srivastwa68,"#IStandForWhite #ModiFightsCorruption
#Demonetization
My Best Wishes"
2016-11-28 06:15:58+00:00,Srivastwa68,"#IStandForWhite #ModiFightsCorruption
#Demonetization

My Best Wishes"
2016-11-28 06:13:19+00:00,JitendraKr2011,CCL employees in White in support of White. #iStandForWhite #Demonetization #IAmWithPMModi  @CCLRanchi
2016-11-28 06:13:12+00:00,StJudeChildCare,#ChaiPeCharcha - we had our own engaging discussion on #Demonetization with Mothers at our #Mumbai centre &amp; look forward to more of these!
2016-11-28 06:10:17+00:00,cmjha2013,"#Demonetization: if RBI had not anticipated all these implications of demonetization while forwarding the proposal, then,it was not worth it"
2016-11-28 06:01:43+00:00,lwreza,"Call back #Demonetization, Antipeople Draconian move #JanAkroshDiwas"
2016-11-28 05:46:42+00:00,RajeshUPandit,Shankar in my village paid Rs 500 in old notes to a shopkeeper and got items worth Rs 400 #Demonetization
2016-11-28 05:42:57+00:00,itsyourTarun,"Planning, execution and implementation is not going well in #demonetization
recession may hit country in next one month
No cash avlbl in mkt"
2016-11-28 05:32:20+00:00,AnirudhToAll,#Demonetization #NarendraModi askin youth to teach way of cashles transaction to 10 families each #But why not d reason 4 the ban itself #ET
2016-11-28 05:21:59+00:00,parveshgarg,"Question to economists. Who will claim the money in 500/1000 notes not exchanged/deposited? GoI or RBI?
#demonetization"
2016-11-28 05:10:30+00:00,Amo_VacKy,#bharatbandh merely a frivolous act by #opposition against #demonetization😄I'm not supporting #bharatbandh 😝  #IamwithPM  @narendramodi
2016-11-28 05:09:17+00:00,N_Dundappa,#IAmWithModi  lot people are happy after #Demonetization we can see that..n feel that.@PMOIndia @INCIndia  @MamataOfficial Jai Hind
2016-11-28 05:05:48+00:00,jgdmrityunjay,#hatsoff  to #bankemployees  who did a great job and still working and helping us to get through this #demonetization  drive..
2016-11-28 05:04:45+00:00,TVRNSarma,Every responsible Indian will support #Demonetization at the same time should condemn it's poor and failed implementation... #JanAkroshDiwas
2016-11-28 05:02:54+00:00,SatyendarJain,Huge blow to middle class. Rate of intrest reduced to maximum 4.25% by SBI. #DEMONETIZATION
2016-11-28 05:01:16+00:00,avin_46,These congresSOULS who ever shouting on TV 📺 remember to visit #IT office in the coming week. #BharathBandh #Demonetization
2016-11-28 04:55:29+00:00,alkabajoria,Bank of India refused to take cash from my house help as she has an a/c in bihar and it's 0 bal. account. #demonetization #BOI #BOI_tweets
2016-11-28 04:52:01+00:00,Mamtah_Sabhrwal,"Unrealistic goals, flawed logics and a sheer political move #demonetization #ModiKilledCommonMan #Badeconomics"
2016-11-28 04:51:48+00:00,GIRISHMAILAR,"Jaitly is not worried abt GDP. Because he knows a formula which can tweak the GDP value  

#demonetization"
