,Date,User,Tweet
1197,2016-04-22 13:42:15+00:00,MIEExl,"Whatever the problem, whether #incubation, #acceleration, #mentoring, #investment or #marketing , you need to be talking to us #StartupIndia"
1198,2016-04-22 13:38:55+00:00,imasaikiran,We at @rideoncab is looking to raise #investment from and #VC 's whose area of interest on #tech #travel products #startups #StartupIndia
1199,2016-04-22 11:20:24+00:00,Faith_htiaF,"Coaching &amp; Educating youngsters is absolutely inspiring. A Startup dream unfurls its wings tomorrow @Techninzaz
#technology #StartupIndia"
1200,2016-04-22 10:38:17+00:00,Faith_htiaF,"Big Day for @Techninzaz tomorrow as we Go Live. Wish us the very best.
#StartupIndia #startup #innovation #MyStory #education #technology"
1201,2016-04-22 10:30:29+00:00,singhkavish,"and Son still believes in Nikesh. I feel good, so should the rest of India #SoftBank #StartUpIndia"
1202,2016-04-22 10:21:10+00:00,VACaccelerator,#StartupIndia policy supports commercial innovations @KleverMindcom @FrequipRentals
1203,2016-04-22 10:07:10+00:00,_InstaDev_,#digital #education enables you to build more stages for you to express youselves. #startup #StartupIndia #DigitalIndia #edtech #technology
1204,2016-04-22 09:46:52+00:00,Faith_htiaF,"#Startup #Brainstorming #Seminar 1st session goes live for startup @Techninzaz 
#StartupIndia #tech #innovation #education #startup #india"
1205,2016-04-22 09:43:54+00:00,VACaccelerator,#startupindia policy with @namanpipara1
1206,2016-04-22 08:52:31+00:00,ideepak_yadav,"Bootstrapping with bankruptcy is not an easy task for entrepreneurs. What he needs to take is just ""smart move"". #StartupIndia #entrepreneur"
1207,2016-04-22 08:50:01+00:00,InspireGhosh,#Founders should have the ability to accurately sense and respond to their audience’s emotional state.#StartupIndia #techinasia #TIA #ag
1208,2016-04-22 08:20:43+00:00,SunilMalhotra,"#Startups need Design more than Design Thinking, both of which are missing in the #StartupIndia gig. Show of hands please! #signuphere"
1209,2016-04-22 08:02:12+00:00,jayshan69,“#Fail often so you can #succeed sooner.” #ArtofLiving #startup #StartupIndia #hustle @YoungEnt @makeinindia
1210,2016-04-22 08:00:33+00:00,BurntPages_IN,"@niticentral, Indian startups tweet regularly. Start tweeting, You last tweeted 1 month ago #India #StartupIndia"
1211,2016-04-22 08:00:31+00:00,BurntPages_IN,Hello @socktail The last time you tweeted was 1 month ago Life is short! Do stuff that matters. Start Tweeting #India #StartupIndia
1212,2016-04-22 08:00:28+00:00,superlazydog,Its a mUst watch for everyone who dreams to have a StartUp! Watch it to know the views of @nsitharaman on #StartupIndia #NirmalaOnGlance
1213,2016-04-22 07:50:41+00:00,superlazydog,Watch it to know the views of @nsitharaman on #StartupIndia #NirmalaOnGlance
1214,2016-04-22 07:45:43+00:00,relishingrascal,In this video @nsitharaman says a lot about benefits of #StartupIndia #NirmalaOnGlance.
1215,2016-04-22 07:37:00+00:00,smojawala,Absolutely! Loved the video @nsitharaman has to say about benefits of #StartupIndia #NirmalaOnGlance.
1216,2016-04-22 07:33:46+00:00,TheSPSingh,#startupindia thanks for Twitter Seva for Startup @nsitharaman ..
1217,2016-04-22 07:25:11+00:00,ajayhere,Absolutely! Loved the video @nsitharaman has to say about benefits of #StartupIndia #NirmalaOnGlance.
1218,2016-04-22 07:17:44+00:00,rahulkrrao,abhishekABP Please call us on 1800115565 for immediate assistance #startupindia
1219,2016-04-22 07:14:10+00:00,Kulpreetyadav,"""If you define yourself by how you differ from the competition, you’re probably in trouble.” 
- Omar Hamoui
#entrepreneur #StartupIndia"
1220,2016-04-22 07:08:23+00:00,Manavparekh,Nirmala Sitharaman has to say for #StartupIndia &amp; the momentum its creating? #NirmalaOnGlance
1221,2016-04-22 06:55:03+00:00,farmersBuddy,Creating E-Commerce platform for Farmers of India to sell Products directly to consumers #StartupIndia #entrepreneur #farmers
1222,2016-04-22 06:51:28+00:00,yo_yo_baba,Have a look at video to know @nsitharaman has to say for #StartupIndia &amp; the momentum its creating? #NirmalaOnGlance
1223,2016-04-22 06:27:35+00:00,ModelGarima,Have a look at video to know  more about @nsitharaman has to say for #StartupIndia &amp; the momentum its creating? #NirmalaOnGlance
1224,2016-04-22 06:08:32+00:00,brainpan2015,#Google supports #StartUpIndia- shortlisted 5 #innovative startups:#Mentoring #ReapBenefit #CardiacDesign #SlamdunQ #Guruglearning #Kaalink
1225,2016-04-22 05:46:35+00:00,gadgetrenga1,"In order to succeed, we must first believe that we can
#startup #StartupIndia #startuplife #ThoughtOfTheDay"
1226,2016-04-22 05:46:11+00:00,MIEExl,OUR #MISSION: To #Skill #India and to #Mentor #Entrepreneurs for #StartupIndia. @startupindia @PMOIndia @NSDCINDIA @minmsme
1227,2016-04-22 05:43:10+00:00,LNMManasi,The light is not at the end of the tunnel - It is inside you - Switch it on ♡ #entrepreneur #mompreneur #StartupIndia #startup #moneywise
1228,2016-04-22 05:24:33+00:00,EventsSathi,"Hi @southrock_co, pleasured connecting with u, thankyou! #EventsSathi.com India's local directory search engine for #events. #StartupIndia"
1229,2016-04-22 05:24:07+00:00,EventsSathi,"Hi @vikingeducation, pleasured connecting with u, thankyu! #EventsSathi.com India's local directory search engine for #events. #StartupIndia"
1230,2016-04-22 05:23:36+00:00,EventsSathi,"Hi @clarifyio, , pleasured connecting with u, thankyou! #EventsSathi.com India's local directory search engine for #events. #StartupIndia"
1231,2016-04-22 05:23:14+00:00,EventsSathi,"Hi @AccelStartups, pleasured connecting with u, thankyou! #EventsSathi.com India's local directory search engine for #events. #StartupIndia"
1232,2016-04-22 05:16:35+00:00,QwikFee,Amansetu chooses @qwikfee as online fee payment partner. @Razorpay #StartupIndia #DigitalIndia #cashless #startup @bizspark
1233,2016-04-22 03:43:35+00:00,ProdNXT,#mociseva please provide a status update on IPR/ TAX process thru #StartupIndia registration. Registered my company on April 5th.
1234,2016-04-21 23:06:28+00:00,maazkhan13,Looking for Investors in India for a resort in the jungles #StartupIndia #crowdfunding #InvestorNetwork #investments #investor
1235,2016-04-21 21:48:38+00:00,anshul_dave,"To #dream is the only answer.
Questions may vary!

#entrepreneurship #startups 
#StartupIndia"
1236,2016-04-21 18:20:59+00:00,karmaprevail,"#mociseva ws w8ing 4 d day eagerly, when we can enroll in #StartupIndia? 
we've lots of ideas 2 implement &amp; we're looking fwd 4 patent reg"
1237,2016-04-21 17:26:47+00:00,park24x7support,So now we are also registered in #India as Park24x7 Technologies Pvt. Ltd. ! #startup #UpcomingScene #StartupIndia
1238,2016-04-21 17:05:14+00:00,akashthematrix,"My wife saw a #cockroach &amp; killed it! Trying to be #Unicorns, eh? Beware!
#startup #StartupIndia #StartupChats"
1239,2016-04-21 16:29:22+00:00,_InstaDev_,#technological #education has to a part of everyday #learning for a better tomorrow. #edtech #tech #startup #DigitalIndia #StartupIndia
1240,2016-04-21 15:44:52+00:00,ankithardiya21,#mociseva I want to know when will #StartupIndia app is #launching. I #read somewhere it will be launching on 1st of #april but it didn't
1241,2016-04-21 15:15:08+00:00,gunjan_jain_,He who makes no mistakes never makes anything #entrepreneur #StartupIndia
1242,2016-04-21 14:24:02+00:00,Gunjan2810,"Our country can't reach its potential without we all do.
#StartupIndia #MostBeautiful #incredable 
#StandUpIndia"
1243,2016-04-21 12:43:41+00:00,guitagopalan,"To buy/subscribe/click is an act of hope, the person wants you to succeed &amp; deliver on your promise. #customersuccess #StartupIndia"
1244,2016-04-21 12:13:53+00:00,ideepak_yadav,"We r working @BharatiyaDance since Aug, 2013. How to collaborate with govt. Organizations? #startupindiaseva #startup #StartupIndia"
1245,2016-04-21 11:47:19+00:00,Swats26,#TwitterSeva launched by @CimGOI Nice to see the Government digitizing communication &amp; opening up more communication #mociseva #StartupIndia
1246,2016-04-21 10:17:11+00:00,TheKunalManiar,"#StartupIndia #MakeInIndia
Looking for marketing partners in Surat Gujarat!! @PinocchioEnt 
#Easystartup low investments."
1247,2016-04-21 08:59:16+00:00,Abhishek_Mshra,Govt to launch #TwitterSeva today as part of #StartupIndia for #Startup entrepreneurs to contact the authorities.
1248,2016-04-21 08:56:46+00:00,asekhawat40,"After #startupindia and #makeinindia it should me now #wakeupindia,wake up and throw #bjp that made false promises #fenku"
1249,2016-04-21 08:39:55+00:00,FleetStartup,"Wnt 2 join d startup revln india
Rgstr wid @FleetStartup
Srch jobs in startups
Recruit 4 startups. #StartupIndia @startupindia @AskJaiIndia"
1250,2016-04-21 08:17:02+00:00,FinancialXpress,"Under PM's leadership, we are engaged in transformative programmes like #DigitalIndia, @makeinindia, #SkillIndia,#StartupIndia: @rsprasad"
1251,2016-04-21 08:08:13+00:00,ianildoot,"Under PM's leadership,we are engaged in transformative programmes like #DigitalIndia, @makeinindia, #SkillIndia,#StartupIndia, #StandUpIndia"
1252,2016-04-21 08:06:00+00:00,MadhurMasih,Hi I need step by step guidance to start a mid scale factory towards Green India #StartUpIndia
1253,2016-04-21 08:00:55+00:00,rsprasad,"Under PM's leadership,we are engaged in transformative programmes like #DigitalIndia, @makeinindia, #SkillIndia,#StartupIndia, #StandUpIndia"
1254,2016-04-21 07:11:57+00:00,miiawards,Cheers!!! #StartupIndia India is the third largest base for startups #TransformingIndia @minmsme @MSDESkillindia @sureshpprabhu @RBIGov
1255,2016-04-21 07:09:31+00:00,siddnigam1,"Most people during Seminars, Startup presentations -  say Mobil  rather than Mobile. Fancy eh !!! #startup #StartupIndia"
1256,2016-04-21 06:51:10+00:00,miiawards,"#StartupIndia as per reports, by 2020, India startup hub would have 11,500 startups @VIKRAMPRATAPSIN @minmsme @rsprasad @HolaaServices"
1257,2016-04-21 05:52:59+00:00,AnilShri786,#StartupIndia Enable my PLAN ONE&gt;1CroreWomen job-ups&gt;100 Months&gt;1 MillionUSD&gt;Sitamarhi+Distts&gt;NorthBihar. Allow me to say&gt;Big Social Impact&gt;
1258,2016-04-21 05:31:24+00:00,srinivasnjay,It is still quite frustrating to register a corporation in India. Seems there is a huge backlog in Delhi! @DIPPGOI @amitabhk87 #startupindia
1259,2016-04-21 04:26:54+00:00,VaibhavChopraJ1,"#startupindia @narendramodi @ChouhanShivraj 
No #DIC #Banks prvdng infrmtn abt udhyami n startup yojna nor helping only mis behave #shmfull"
1260,2016-04-21 04:26:22+00:00,DDNewslive,Govt to launch Twitter Seva today as part of #StartupIndia; Entrepreneurs can virtually contact the authorities regarding start up space
1261,2016-04-20 19:23:00+00:00,CareBoat22,We're looking for Mentor/Investor for our Online Marketplace #startup . Preferred from healthcare Industry. #mentor #investor #StartupIndia
1262,2016-04-20 17:44:49+00:00,iSandeepDave,This would be really Master Step for #DigitalIndia #StartupIndia Great initiative @BSNLCorporate
1263,2016-04-20 16:02:26+00:00,Kulpreetyadav,"""To accept the risk is to eliminate the fear of being wrong.""
#riskmanagement #success #entrepreneur #StartupIndia"
1264,2016-04-20 14:45:43+00:00,AajeevanBandhan,"Hi @fienley_candice, pleasured connecting with you, thankyou! Indian #Matrimony site. #StartupIndia 
CC: @monishbhanusali &amp; @EventsSathi"
1265,2016-04-20 14:41:47+00:00,monishbhanusali,"Hi @KomCreative, pleasured connecting with you, thankyou!
CC: @AajeevanBandhan &amp; @EventsSathi ~ just #startup #StartupIndia #entrepreneur"
1266,2016-04-20 14:39:33+00:00,monishbhanusali,"Hi @Leader_in_yu, pleasured connecting with you, thankyou!
CC: @AajeevanBandhan &amp; @EventsSathi ~ just #startup #StartupIndia #entrepreneur"
1267,2016-04-20 14:39:04+00:00,monishbhanusali,"Hi @startupnewss, pleasured connecting with you, thankyou!
CC: @AajeevanBandhan &amp; @EventsSathi ~ just #startup #StartupIndia #entrepreneur"
1268,2016-04-20 11:31:34+00:00,AfMalhotra,Enjoyed chatting with @ChrisAdelsbach MD @techstars about #fintech #startups #startupindia &amp; exploring a collaboration with @GrowthEnabler
1269,2016-04-20 10:00:17+00:00,pg_talkies,"you all can Get 15% of equity in my cmpny
#startup #StartupIndia #Enterpreneur #StartUps4In @500Startups @startupindia @NASSCOMStartUps"
1270,2016-04-20 09:00:59+00:00,xyddhartha,"Looking forward to @startup_expo now.
What makes me really keen is how #music in #India can take the #StartupIndia route."
1271,2016-04-20 08:43:03+00:00,sureyamarnath,"""Profit"" seems to be an ugly word in the startup world. Usually an after-thought.

#StartupIndia #Startup #Startups #VC"
1272,2016-04-20 08:14:40+00:00,FollowCII,"We are involved in pathbreaking transformations: #DigitalIndia, #MakeInIndia, #StartupIndia, #SmartCities ~ @rsprasad #GES2016"
1273,2016-04-20 08:00:07+00:00,BurntPages_IN,"Are you ill @nethues, Do you need some help? You last tweeted 1 month ago #India #StartupIndia"
1274,2016-04-20 04:28:48+00:00,itsrahulrv,Dream is the first step to achieve smething big. So Dream big. All the best #narendramodi  #startupindia
1275,2016-04-20 01:03:13+00:00,suhasgopinath,At @THubHyd today for a fireside chat with its CEO Jay Krishnan. Can't wait to witness one of the Asia's biggest incubator. #StartUPIndia
1276,2016-04-19 17:16:07+00:00,pankajdesai_19,#StartupIndia Just wondering how to approach and whom to approach.Are there funds only for people who know people?No bank pushing for it
1277,2016-04-19 14:13:21+00:00,DealBankAsia,#Banglore #FinTech #Banking #Company #Janalakshmi #Raised $150M #PrivateEquity from #Austin's #TGP!! #StartupIndia #funding #finance !!
1278,2016-04-19 14:07:07+00:00,DealBankAsia,"#Delhi #India #startup @CollegeDekho,a #collage n #University finder, #Raised $2Mn #Seed #Funding #ManCapital, @girnarSOFT..#StartupIndia!!"
1279,2016-04-19 13:09:08+00:00,JigsThanki1987,"As a part of #StartUpIndia the government on April 21, 2016 will launch a new service, #TwitterSeva

@TwitterIndia @PMOIndia @startupindia"
1280,2016-04-19 11:21:08+00:00,shivanigarg09,"#BestPMModi
#JanDhanYojana
#SwachhBharat
#MUDRA
#MakeInIndia
#StartupIndia
#PradhanMantriKrishiSinchaiYojana &amp; more
Remembr ny of #Congress?"
1281,2016-04-19 10:12:19+00:00,_InstaDev_,"In no time #teachers are going to stop saying ""hand it in"" and start saying ""publish it"" instead. #DigitalIndia #edtech #StartupIndia #tech"
1282,2016-04-19 09:17:58+00:00,sahoo_santosh97,"Looking for jobs in a startup?
@FleetStartup @AskJaiIndia @YourStoryCo #StartupIndia"
1283,2016-04-19 08:00:07+00:00,BurntPages_IN,"Looks like @arcgeosystems is not yet back from long vacations, they last tweeted 2 months ago. #India #StartupIndia"
1284,2016-04-19 07:50:50+00:00,ChennaiFocus,Wow! Indian Govt starts #Twitter Seva for #entrepreneurs @ different stages to get support/funding assistance #StartupIndia @makeinindia
1285,2016-04-19 04:27:46+00:00,niftyjobber,I urge all #StartupIndia #Startup founders and VCs to take the #MCA portal issue on social media.Portal is down for last 1 month.
1286,2016-04-19 04:24:09+00:00,niftyjobber,"#StartupIndia only a PR activity, it's taking 2-3months for pvt Ltd or llp to register.undue harassment by #MCA and #ROC. Tall claims only"
1287,2016-04-19 03:47:54+00:00,IndieKidHit,"New idea: Cab style Surge Salary for employees. Double Work= 2X. Three times= 3X. 

#HRInitiative #Rokda #StartUpIndia"
1288,2016-04-19 03:06:26+00:00,anuragc65,#StartupIndia is act of pure innovation but #oddeven is troublesome for everyone that's why I like @narendramodi not #TughlaqCMKejriwal
1289,2016-04-19 02:59:05+00:00,Kulpreetyadav,"""You can't be successful in the future. You have to be successful in the present by doing it right.""
#entrepreneur #innovation #StartupIndia"
1290,2016-04-18 22:09:24+00:00,nihardraval,"#Entrepreneurship is about choosing Hope over despair, faith over scepticism and persistence over adversity!!! #Odoo #StartupIndia #monday"
1291,2016-04-18 19:43:13+00:00,Godamwale,Looking forward for the 'Twitter Seva' from GoI so that we have one platform for all our queries. #StartupIndia
1292,2016-04-18 18:29:14+00:00,EasyGov,Copied &amp; customised #startup - ez 2 understand &amp; raise $. #StartupIndia need innovation &amp; #investors need courage 2 leave checklist approach
1293,2016-04-18 16:42:23+00:00,_InstaDev_,#learning is experience. Make this experience an ecstatic one. #edtech #education #DigitalIndia #startup #StartupIndia #teachers #students
1294,2016-04-18 12:46:40+00:00,shubham_bhavtu,"Dear Girls, starting your scooty by yourself is not a startup. #startupindia @narendramodi"
1295,2016-04-18 11:56:15+00:00,theinkmonk,Which of these would be a powerful #merchandise according to you? #brand #startupindia #marketing #startup
1296,2016-04-18 10:17:26+00:00,_InstaDev_,"#technology is changing the world for the betterment of humans, #switchtoteched #DigitalIndia #startup #education #edtech #StartupIndia"
1297,2016-04-18 08:00:07+00:00,BurntPages_IN,"Hi @artisangilt, hard on your twitter guy but he is not working, last he tweeted was 1 month ago #India #StartupIndia"
1298,2016-04-18 06:40:04+00:00,siddhartha009,"Wow, never thought it would be so hard, but enjoying it. #work #Entrepreneur #startup #StartupIndia"
1299,2016-04-18 06:35:09+00:00,idecution,"#Growth is never by mere chance;it is d result of forces wrking together.
-James Cash Penney
#Vivo #startups #startupindia #digitalmarketing"
1300,2016-04-18 06:15:06+00:00,kmukund7,#Startup can soon interact with Govt via Twitter. #StartupIndia
1301,2016-04-18 04:58:38+00:00,InfraBazaar,On #WorldHeritageDay we @InfraBazaar #work to make #heavy #equipment #industry better place #MakeInIndia #StartupIndia #digitalindia
1302,2016-04-18 03:56:29+00:00,bruceloi,Don't be fear of many opportunities but rather be fear of no opportunity. #Success #Entrepreneur #StartupIndia
1303,2016-04-18 03:42:37+00:00,ProdNXT,We are part of #MakeInIndia.  Registered under #StartupIndia. Waiting for IPR and Tax exception.
1304,2016-04-18 03:40:13+00:00,idecution,"“The only way u r going 2 have success is 2 have lots of failures first.""
-Sergey Brin
#Vivo #startups #startupindia #digitalmarketing #SME"
1305,2016-04-18 03:01:28+00:00,sureyamarnath,"Perfection Is A Myth That Should Be Always Pursued

#business #motivation #leadership #CEO #CIO #CTO #startup #StartupIndia #UX #UI #tech"
1306,2016-04-17 21:17:48+00:00,TrueWo,Restaurant business in India #startupindia #indianrestaurant #makeinindia
1307,2016-04-17 17:04:57+00:00,DrSinghAnuj,Few schemes lk #StartupIndia can benefit millions on d other hand Millions r fighting 4 reservation which will benefit few #PatidarAandolan
1308,2016-04-17 16:48:21+00:00,ProdNXT,Eagerly waiting for  'Twitter Seva' as part of #StartupIndia on April 21st.
1309,2016-04-17 16:42:27+00:00,CChithrakala,#startupIndia #standupIndia..still dbt on banks.wil de provide loans with out security to woman
1310,2016-04-17 14:13:05+00:00,stratjuris,"startup who can't arrange reco ltr from fund/incubator, filing Patnt app'n with req for qik publication(4weeks) is alternative #StartupIndia"
1311,2016-04-17 07:32:23+00:00,karmaprevail,"#StartupIndia w8ing eagrly for 21st April. A new beginning in entrepreneurship history, so mny thngs 2 share &amp; learn coz learning never ends"
1312,2016-04-17 07:30:09+00:00,OvenBellfoods,"#OvenBell, Making a mark in the #food industry with its lip-smacking range of exotic and Indian #homemade cuisines. #startupindia #foodtech"
1313,2016-04-17 07:29:36+00:00,vijaymaroo,#TrustModiSarkaar Twitter Seva to address queries of start - ups from April 21. @nsitharaman #StartUpIndia
1314,2016-04-17 06:25:04+00:00,idecution,"“#Content is king,but #marketing is queen,n runs d household.”–Gary Vaynerchuk
#Vivo #startups #startupindia #entrepreneur #digitalmarketing"
1315,2016-04-17 05:00:41+00:00,USAndIndia,Congrats #IVLP alumnus @yatinthakur &amp; team for supporting entrepreneurship in India &amp; winning Rookie Nation of Year #GEC2016 #StartupIndia
1316,2016-04-17 03:55:09+00:00,azharsiddiqui47,There is #mystery behind every #success stories.. #entrepreneurs #entrepreneurship  #leader #starup #StartupIndia #socialmedia #mba #sunday
1317,2016-04-17 03:28:15+00:00,anuragj_,"Bootstrapping a startup must be taught in college. If Modi ji is really dreaming of startup India, this skill is fundamental. #StartupIndia"
1318,2016-04-16 17:58:05+00:00,i_amarc,The prototype is undr construction &amp; at final stage  Weekend packed will launch soon. Stay updated #startup #StartupIndia #entrepreneruship
1319,2016-04-16 16:11:54+00:00,IndiaVinay,Solution lies in #Destination not in #Designation .. happy #startup 2 u  .... #StartupIndia #entrepreneruship #entrepreneur
1320,2016-04-16 15:43:27+00:00,Gold_Art_Group,"#startup #startuplife #startupindia #vc #venturecapital #idea 
Dear start-ups, #working #hard is so #out of #fashion, play is the #new #game"
1321,2016-04-16 15:07:17+00:00,bhagat_digit,"Firstly they will ignore , it's universal truth , so no need to worry - consistency is the key to get it done.  #StartupIndia #entrepreneur"
1322,2016-04-16 14:59:34+00:00,ArohiKum,Govt launches 'Twitter Seva' for #startups on April 21 irrespective of any departments!! #StartupIndia @StTnL
1323,2016-04-16 11:55:14+00:00,centpercent,"I have come on board with 
1. #Startup in #Healthcare to facilitate #funding of USD 2million for their venture. #entrepreneur #StartupIndia"
1324,2016-04-16 10:05:33+00:00,iimnetwork,"Invitemyguest Blog Launched by Dr. Kiran Bedi #Invitemyguest #AdvantageIndia Delhi, India #StartupIndia"
1325,2016-04-16 07:03:58+00:00,MeheriarPatel,"Today's Choices Give up,  Give in,  or Give it everything. @NaomiSimson, well said #innovation #startups #StartupIndia"
1326,2016-04-16 06:46:46+00:00,sureyamarnath,"The product is secondary to the storytelling -Zosia Mamet

#startup #business #sales #entrepreneur #StartupIndia #quote #startups #tech #vc"
1327,2016-04-16 04:39:08+00:00,mehulp89,"#India a bright star in global economy

#startupindia #startup #entrepreneur #makeinindia"
1328,2016-04-16 04:27:01+00:00,rai_basant,"Dear @ArvindKejriwal.
Do you want #AAP followers to avail  #StartUpIndia schemes.
Why/Why not?

I am sure you will answer to ths simple Q."
1329,2016-04-15 18:33:50+00:00,RajivVaishnav,#StartupIndia #entrepreneur @GenNextHub The difference between greatness and mediocrity is often how an individual views a mistake.
1330,2016-04-15 15:26:09+00:00,Gily3d,"RT MazBoxIndia: Well Said #Limitless #diversifying and de-routing options. :)
#StartupIndia #startupscalling #BusinessIntelligence  …"
1331,2016-04-15 14:38:54+00:00,rahulkrrao,".CimGOI Smt. nsitharaman will be visiting thefounderscafe to chat w/ entrepreneurs reg. #StartupIndia on April 16, 3:30-5:30PM 
Be there. #…"
1332,2016-04-15 14:37:34+00:00,YourStoryPR,"RT startupindia: .CimGOI Smt. nsitharaman will be visiting thefounderscafe to chat w/ entrepreneurs reg. #StartupIndia on April 16, 3:30-5:…"
1333,2016-04-15 14:37:19+00:00,dsouzamark,"RT: RT startupindia: .CimGOI Smt. nsitharaman will be visiting thefounderscafe to chat w/ entrepreneurs reg. #StartupIndia on April 16, 3:3…"
1334,2016-04-15 12:46:18+00:00,socially_manju,Amazing session by @anuragbatrayo . excellent insight to being successful. #TiEConPune #StartupIndia  #TransformingIndia #entrepreneur
1335,2016-04-15 11:56:42+00:00,sanjeevnambudir,#StartupIndia is fundamentally changing the way Indians &amp; their families think about #Entrepreneurship- heard at #TiEConPune
1336,2016-04-15 11:34:58+00:00,vishesharora_,"Begin with instincts, grow with data analysis. Not vice-versa. #entrepreneur #startups #GrowthHacking #startupindia #designers"
1337,2016-04-15 11:31:44+00:00,rahuljkbjym,"#StandUpIndia, #StartupIndia, #MakeInIndia nothing apparently working. Where are the jobs ? The #AccheDin ?"
1338,2016-04-15 08:00:06+00:00,BurntPages_IN,Are you paying enough to your twitter guy? @ncrafts. You last tweeted 2 months ago #India #StartupIndia
1339,2016-04-15 05:21:26+00:00,MindBatteries,energy in the college days is what will define who you are in the future #ChaseYourDreams @vijayshekhar #letsbuildIndia #StartupIndia
1340,2016-04-15 05:14:06+00:00,MindBatteries,I was always an underdog and I believe there is still a lot to be done #ChaseYourDreams #StartupIndia
1341,2016-04-15 03:47:32+00:00,XpressToInspire,Twitter Seva sounds cool. When will they launch the handle? #StartupIndia
1342,2016-04-15 03:41:41+00:00,socially_manju,"#TiEConPune gets started with a full hall. Excited about the day. Stay tuned 
#TransformingIndia #startup  #startupindia #MakeInIndia"
1343,2016-04-15 03:40:15+00:00,idecution,"It’s through mistakes tht u actually can grow. U have 2 gt bad in order 2 gt gud.
–Paula Scher
#startups #startupindia #entrepreneurs #vivo"
1344,2016-04-15 03:32:45+00:00,socially_manju,Creative bharat at the #TiEConPune we are doing exciting videos here... Come visit our video booth. #startup #StartupIndia #enterprenership
1345,2016-04-14 17:46:19+00:00,DeepMalhotra,good decision makers are not the ones who are always right but hve guts to go wrong. #startup #startups #startuplife #funding #startupindia
1346,2016-04-14 15:48:03+00:00,amit243881,"Ban Non Bio degradable plastic in India..Make country safe for Future!!
@narendramodi @BJP4India
#India #plastic #environment #StartupIndia"
1347,2016-04-14 15:46:18+00:00,DeepMalhotra,good decision makers are not the ones who are all ways right but hve guts to go wrong #startup #startups #startuplife #funding #startupindia
1348,2016-04-14 15:32:19+00:00,drtanvirane,Great content @TheAllyWayInt :..do follow this one guyz :) :) #smallbizsat #entrepreneur #startup #StartUpIndia #business #GrowthHacking
1349,2016-04-14 11:31:01+00:00,shashank9229,The purpose of a business is to create a customer. - Peter Drucker #StartupIndia #entrepreneurship #businesses
1350,2016-04-14 08:54:03+00:00,collabeHQ,Modules over modules. #StartupIndia #BcozEmailsAreDinosaur #SaaS #productivity
1351,2016-04-14 08:00:04+00:00,BurntPages_IN,"Hello @booksellbuy, Your customers are on twitter, but your last tweet was 1 month ago #India #StartupIndia"
1352,2016-04-14 06:20:15+00:00,idecution,"No one learns as much about a subject as 1 who is forced to teach it.
-Peter F. Drucker
#startups #startupindia #entrepreneurship #sme #vivo"
1353,2016-04-14 05:06:32+00:00,StTnL,Here’s a peek at our #panelists on #StartupIndia policy on Friday @buzzindelhi Arvind Gupta - Tech Entrepreneur and National Head IT for BJP
1354,2016-04-14 04:02:12+00:00,SunilMalhotra,India: Upstart nation. #StartupIndia
1355,2016-04-14 03:36:28+00:00,BornPahadi,"By extrapolating from the data on the past 5 years, we can predict the 15% increases in #StartupIndia"
1356,2016-04-13 19:38:08+00:00,Lenboi007,"Modi's newly launched startup in Gurgaon. 
#StartupIndia 
 #Gurugram
#ModiGovt"
1357,2016-04-13 16:46:38+00:00,startupgandu,"Company A funded by X acquires company B which is also funded by X, and then PR makes it look as a successful exit #startup #startupindia"
1358,2016-04-13 16:32:46+00:00,KalrajMishra,"#StartUpIndia   to promote innov &amp; entrepreneurship. MSME is growth engine of economy&amp; Contributes 40 % in mfg,45% in exports its 37% of GDP"
1359,2016-04-13 13:59:57+00:00,umodhe,Sooner the #Startup guys realize the better that real #entrepreneurship is all about putting self earned penny on the stake ! #StartupIndia
1360,2016-04-13 13:49:02+00:00,umodhe,"Very less courageous #startups in Social Sector of #India ! Know that money can't be made there, right ? #StartupIndia"
1361,2016-04-13 13:46:59+00:00,umodhe,"#Startup hype dying down in #India ! People  back to #business from #Wonderland,Reiterate #universities need to play role, #StartupIndia"
1362,2016-04-13 13:06:41+00:00,aravinthan73,#vnetrc wishes all Tamils #HappyTamilNewYear from #StartupIndia #startup #startupchennai
1363,2016-04-13 12:19:19+00:00,Inkwix,Do we #love our #education #system! What #change U want? U answer! #educationcampaign #educationresources #StartupIndia #startup #students
1364,2016-04-13 11:43:21+00:00,Rowdyskull,"#startupindia #americanidol #girlboss #GirlsInGreen 
Girl: AM I FAT
Boy: No! You're not fat, you're just... easier to see!!!"
1365,2016-04-13 11:30:24+00:00,idecution,"#Management is doing things #right; #leadership is doing d right things.
-Peter Drucker
#sme #startupindia #entrepreneurs #womenentrepreneur"
1366,2016-04-13 11:23:40+00:00,krao7766,"Want to destroy some males ones career in india just use 376,354,498A,DV.
#MakeInIndia #StartupIndia  #TransformingIndia @PMOIndia @CNN"
1367,2016-04-13 10:07:12+00:00,IamUkani,"Wow! thats the kind of government I like #TwitterSeva #StartupIndia 
Very keen to see how it materialises into something!"
1368,2016-04-13 08:26:46+00:00,shachinb,1/ GOI pls pls work on the atrocious ROC website &amp; its rules if you are serious about #startupIndia @nsitharaman @jayantsinha
1369,2016-04-13 08:00:06+00:00,BurntPages_IN,"Don't you dare burn your twitter page @alansolutions! Start tweeting, You last tweeted 1 month ago #India #StartupIndia"
